ticker,company_name,sector_group,industry_group,index_memberships,rating_seed,rating_bucket,rating_source,cik,sec_available,reference_period_end,revenue,net_income,assets,liabilities,equity,cash,cfo,capex,interest_expense,cogs,ppe_net,depreciation,sga,current_assets,current_liabilities,accounts_receivable,inventory,accounts_payable,long_term_debt,short_term_debt,total_debt,fcf,leverage_proxy,debt_to_assets,cash_to_assets,net_margin,fcf_to_assets,accrual_proxy,current_ratio,last_close,ret_1m,ret_3m,vol_3m,drawdown_6m,market_data_available,news_mentions_30d,risk_news_mentions_30d,news_data_available,leverage_proxy_is_assumption,debt_to_assets_is_assumption,cash_to_assets_is_assumption,net_margin_is_assumption,fcf_to_assets_is_assumption,accrual_proxy_is_assumption,current_ratio_is_assumption,ret_1m_is_assumption,ret_3m_is_assumption,vol_3m_is_assumption,drawdown_6m_is_assumption,last_close_is_assumption,news_mentions_30d_is_assumption,risk_news_mentions_30d_is_assumption,revenue_is_stale,net_income_is_stale,assets_is_stale,liabilities_is_stale,equity_is_stale,cash_is_stale,cfo_is_stale,capex_is_stale,interest_expense_is_stale,cogs_is_stale,ppe_net_is_stale,depreciation_is_stale,sga_is_stale,current_assets_is_stale,current_liabilities_is_stale,accounts_receivable_is_stale,inventory_is_stale,accounts_payable_is_stale,long_term_debt_is_stale,short_term_debt_is_stale,assumption_metric_count,stale_fact_count,data_quality_score,data_quality_note
AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000820027,True,2025-12-31,18911000000.0,3563000000.0,190904000000.0,184355000000.0,6549000000.0,11158000000.0,8323000000.0,162000000.0,,,744000000.0,151000000.0,3875000000.0,,,,,,2249000000.0,504000000.0,,8161000000.0,0.9656947994803671,0.25,0.05844822528600763,0.1884088625667601,0.04274923521770104,-0.024933998239953067,1.0,465.55999755859375,0.046870707867977535,-0.13327467091302592,0.3052983686320094,-0.1408960310675763,True,,,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,84.3,Usable for demo; some stale/missing fields
AMT,American Tower,Real Estate,Telecom Tower REITs,S&P 500,NR (to derive from financials),A-,default - no public rating available; derive from leverage/margin post-SEC pull,0001053507,True,2025-12-31,10644600000.0,2628500000.0,63190400000.0,52835100000.0,3652500000.0,1474800000.0,5464000000.0,1680400000.0,1398200000.0,43100000.0,20356300000.0,1100000000.0,940700000.0,2741800000.0,6913800000.0,650300000.0,,259800000.0,38901800000.0,3387800000.0,3387800000.0,3783600000.0,0.8361254241150554,0.053612574061882814,0.023338988200739354,0.2469327170584146,0.059876183724109994,-0.044872322378082745,0.3965691804796205,176.52999877929688,-0.005556267089346423,0.026387737646270892,0.28060314149272236,-0.07662844117243295,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,3,95.5,Strong public-data coverage
AMZN,Amazon,Consumer Discretionary,,Dow; Nasdaq 100; S&P 500,NR (to derive from financials),A,default - no public rating available; derive from leverage/margin post-SEC pull,0001018724,True,2025-12-31,716924000000.0,77670000000.0,818042000000.0,,411065000000.0,86810000000.0,139514000000.0,131819000000.0,3182000000.0,356414000000.0,357025000000.0,65756000000.0,11172000000.0,229083000000.0,218005000000.0,67729000000.0,38325000000.0,121909000000.0,68836000000.0,455000000.0,69291000000.0,7695000000.0,0.72,0.08470347488270773,0.1061192457111004,0.10833784334183261,0.009406607484701275,-0.07560003031629182,1.0508153482718285,272.67999267578125,0.14388785590398245,0.306439206022455,0.28682669727467,-0.008400296885806346,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,92.1,Strong public-data coverage
ANET,Arista Networks,Technology,Communications Equipment,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001596532,True,2025-12-31,9005700000.0,3511400000.0,19448600000.0,7078100000.0,12370500000.0,1963900000.0,4371900000.0,119500000.0,2701000.0,3237000000.0,203100000.0,72600000.0,141900000.0,16387000000.0,5376500000.0,1886900000.0,2247100000.0,651700000.0,0.0,98793000.0,,4252400000.0,0.3639387925094865,0.18,0.10097899077568566,0.3899086134337142,0.2186481289141635,-0.044244829962053825,3.0478936110852786,141.77000427246094,-0.03786903019966381,0.00021164652274774376,0.5954063891904774,-0.20232933280550436,True,,,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,1,3,89.1,Strong public-data coverage
AON,Aon plc,Financials,Insurance Brokers,S&P 500,NR (to derive from financials),BB+,default - no public rating available; derive from leverage/margin post-SEC pull,0000315293,True,2025-12-31,17181000000.0,3695000000.0,50784000000.0,41236000000.0,9352000000.0,1195000000.0,3481000000.0,263000000.0,484000000.0,,702000000.0,188000000.0,,25774000000.0,23226000000.0,4209000000.0,,2861000000.0,15249000000.0,,15249000000.0,3218000000.0,0.8119880277252678,0.30027173913043476,0.023531033396345307,0.21506315115534602,0.06336641461877757,0.004213925645872716,1.109704641350211,312.7900085449219,0.0033437930877517896,0.010553549906610504,0.3313666346483025,-0.12086127521781609,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,98.5,Strong public-data coverage
AOS,A. O. Smith,Industrials,Building Products,S&P 500,NR (to derive from financials),A,default - no public rating available; derive from leverage/margin post-SEC pull,0000091142,True,2025-12-31,3830200000.0,546200000.0,3142800000.0,1284800000.0,1858000000.0,174500000.0,616800000.0,70800000.0,13500000.0,2342800000.0,635100000.0,85100000.0,759400000.0,1291500000.0,862500000.0,582300000.0,479300000.0,,155000000.0,42300000.0,197300000.0,546000000.0,0.40880743286241567,0.0627784141529846,0.05552373679521446,0.14260351939846483,0.17373043146239023,-0.02246404480081456,1.4973913043478262,58.599998474121094,-0.10598958030220851,-0.25476528240171303,0.27395447139403656,-0.26763809962053775,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,100.0,Strong public-data coverage
APA,APA Corporation,Energy,Oil & Gas Exploration & Production,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001841666,True,2025-12-31,,1434000000.0,17761000000.0,,6093000000.0,516000000.0,4545000000.0,,,,146000000.0,2304000000.0,350000000.0,2121000000.0,2571000000.0,1062000000.0,351000000.0,871000000.0,8715000000.0,2000000.0,,,0.48,0.22,0.02905241821969484,0.12,0.05,-0.1751590563594392,0.8249708284714119,35.560001373291016,-0.0733104278114205,0.3022197343996389,0.5168952118645308,-0.1935566307740475,True,,,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4,2,71.5,Usable for demo; some stale/missing fields
APD,Air Products,Materials,Industrial Gases,S&P 500,NR (to derive from financials),A-,default - no public rating available; derive from leverage/margin post-SEC pull,0000002969,True,2025-09-30,12037300000.0,-394500000.0,41059500000.0,23709700000.0,15024900000.0,1856000000.0,3256800000.0,7022600000.0,177500000.0,8256000000.0,25337800000.0,1564200000.0,906100000.0,5825800000.0,4218600000.0,1901200000.0,776500000.0,3237700000.0,5289400000.0,34700000.0,34700000.0,-3765800000.0,0.5774473629732462,0.0008451150160133465,0.04520269365189542,-0.03277313018700207,-0.09171568090210548,-0.08892704489825741,1.3809794718627033,295.4100036621094,-0.011047463718551365,0.03803543970635581,0.20393383114131042,-0.028032735231763084,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,2,97.0,Strong public-data coverage
APH,Amphenol,Technology,Electronic Components,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000820313,True,2025-12-31,23094700000.0,4270300000.0,36236900000.0,22727200000.0,13413100000.0,11130600000.0,5374700000.0,996600000.0,139500000.0,14577000000.0,2305600000.0,922400000.0,2545700000.0,20267200000.0,6802800000.0,4717100000.0,3424900000.0,2661900000.0,3542600000.0,1100000.0,,4378100000.0,0.6271838926618999,0.18,0.30716203648766865,0.1849038956990132,0.1208188338406431,-0.030477220733561645,2.979243840771447,128.02999877929688,-0.09037301044904533,-0.11038111041016152,0.4410835059982043,-0.22837264531811496,True,,,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,1,3,89.1,Strong public-data coverage
APO,Apollo Global Management,Financials,Asset Management & Custody Banks,S&P 500,NR (to derive from financials),BBB,default - no public rating available; derive from leverage/margin post-SEC pull,0001858681,True,2025-12-31,32049000000.0,3492000000.0,460949000000.0,418434000000.0,23341000000.0,20591000000.0,7246000000.0,,,,,1431000000.0,,,,,,,13364000000.0,,13364000000.0,,0.9077663689475408,0.028992361410915306,0.04467088549926348,0.10895815782083684,0.015,-0.00814406799884586,1.0,133.1999969482422,0.2773302503594477,-0.0015371445917879978,0.42591319272497236,-0.12413818706112945,True,,,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,87.3,Strong public-data coverage
APP,AppLovin,Industrials,,Nasdaq 100; S&P 500,NR (to derive from financials),A,default - no public rating available; derive from leverage/margin post-SEC pull,0001751008,True,2025-12-31,5480717000.0,3333751000.0,7259610000.0,5124939000.0,2134671000.0,2487096000.0,3971094000.0,4776000.0,207016000.0,665140000.0,122445000.0,194778000.0,233502000.0,4430792000.0,1333788000.0,1819366000.0,,746977000.0,3512987000.0,0.0,3512987000.0,3966318000.0,0.7059523858719683,0.483908501971869,0.3425936104005587,0.6082691370490394,0.5463541429911524,-0.08779300816435043,3.3219612112269714,468.54998779296875,0.19717405577033142,0.017746172343509725,0.8342334393902797,-0.3613004315891223,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,100.0,Strong public-data coverage
APTV,Aptiv,Autos,Automotive Parts & Equipment,S&P 500,NR (to derive from financials),BB+,default - no public rating available; derive from leverage/margin post-SEC pull,0001521332,True,2025-12-31,20398000000.0,165000000.0,23413000000.0,13914000000.0,9207000000.0,1851000000.0,2185000000.0,656000000.0,361000000.0,16500000000.0,3774000000.0,991000000.0,1673000000.0,8745000000.0,5037000000.0,3477000000.0,2561000000.0,3157000000.0,7653000000.0,81000000.0,7734000000.0,1529000000.0,0.5942852261564089,0.33032930423269125,0.07905864263443386,0.008089028336111383,0.06530559945329517,-0.08627685473882031,1.7361524717093508,57.939998626708984,-0.028667273351670297,-0.3050258280208059,0.4192717602262217,-0.3465659205685968,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,100.0,Strong public-data coverage
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,S&P 500,NR (to derive from financials),BB+,default - no public rating available; derive from leverage/margin post-SEC pull,0001035443,True,2025-12-31,,-1429570000.0,34081835000.0,14925399000.0,15470070000.0,549062000.0,1414046000.0,,226698000.0,,70311000.0,1350478000.0,117047000.0,,,,,,12400555000.0,,12400555000.0,,0.4379282688270746,0.3638464595582955,0.01611010674748,0.08,0.02,-0.0834349441572028,0.9,46.2599983215332,0.08566058809900423,-0.16386299102648205,0.4808550659764094,-0.21275086188685866,True,,,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,80.9,Usable for demo; some stale/missing fields
ARES,Ares Management,Financials,Asset Management & Custody Banks,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001176948,True,2025-12-31,4755618000.0,527362000.0,28633369000.0,19931981000.0,4275463000.0,488896000.0,3266959000.0,18419000.0,71356000.0,,,45200000.0,996075000.0,,,,,,202869000.0,,,,0.6961102271968066,0.25,0.01707434427293554,0.11089242239389287,0.015,-0.09567847220492985,1.0,126.25,0.25671910362891404,-0.06762247743464556,0.504019945320342,-0.2775424960877422,True,,,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,3,3,76.4,Usable for demo; some stale/missing fields
ARM,Arm Holdings,Industrials,,Nasdaq 100,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001973239,True,2025-03-31,4007000000.0,792000000.0,8932000000.0,2093000000.0,6839000000.0,2085000000.0,397000000.0,219000000.0,,121000000.0,394000000.0,183000000.0,984000000.0,4830000000.0,929000000.0,1107000000.0,,,,,,178000000.0,0.23432601880877743,0.28,0.23343036274070758,0.19765410531569752,0.019928347514554412,0.0442230183609494,5.199138858988159,213.27000427246094,0.4320151397358025,0.7114999055280018,0.7920236097736405,-0.10126421605673419,True,,,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,93.6,Strong public-data coverage
ASML,ASML Holding,Industrials,,Nasdaq 100,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000937966,True,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.28,0.06,0.09,0.04,0.02,1.2,1592.02001953125,0.07929299997012507,0.11760261907398006,0.47246003013938426,0.0,True,,,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,0,55.5,Assumption-heavy; use with caution
ATO,Atmos Energy,Utilities,Gas Utilities,S&P 500,NR (to derive from financials),A,default - no public rating available; derive from leverage/margin post-SEC pull,0000731802,True,2025-09-30,4702755000.0,1198754000.0,28249522000.0,,13558890000.0,202687000.0,2049456000.0,3561399000.0,137281000.0,1452173000.0,6725906000.0,734745000.0,,1052695000.0,1362615000.0,375509000.0,,506516000.0,3529452000.0,0.0,0.0,-1511943000.0,0.74,0.0,0.007174882463497966,0.25490462505488803,-0.05352101178915523,-0.030113854669824146,0.7725549770111146,180.8699951171875,-0.04985293897213827,0.060742957916316564,0.1607307962999547,-0.05938945638191395,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,1,4,87.6,Strong public-data coverage
AVB,AvalonBay Communities,Real Estate,Multi-Family Residential REITs,S&P 500,NR (to derive from financials),BBB-,default - no public rating available; derive from leverage/margin post-SEC pull,0000915912,True,2025-12-31,3040725000.0,1056599000.0,22192137000.0,10357820000.0,11611340000.0,187234000.0,1671105000.0,5266000.0,259181000.0,,,913376000.0,86679000.0,,,,,,9328552000.0,,9328552000.0,,0.4667337805277608,0.4203539298626356,0.008436952241237515,0.34748259050062075,0.02,-0.027690258040494253,0.9,184.0800018310547,0.08422666482844599,0.07304679359249522,0.20516126521319644,-0.012658230956059224,True,,,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,1,85.8,Strong public-data coverage
AVGO,Broadcom,Industrials,,Nasdaq 100; S&P 500,NR (to derive from financials),A,default - no public rating available; derive from leverage/margin post-SEC pull,0001730168,True,2025-11-02,63887000000.0,23126000000.0,171092000000.0,89800000000.0,81292000000.0,16178000000.0,27537000000.0,623000000.0,3953000000.0,20593000000.0,2530000000.0,574000000.0,4211000000.0,31573000000.0,18514000000.0,7145000000.0,2270000000.0,1560000000.0,39665000000.0,3152000000.0,3152000000.0,26914000000.0,0.5248638159586655,0.01842283683632198,0.0945573141935333,0.3619828760154648,0.15730717976293457,-0.025781450915297034,1.7053581073782003,430.0,0.15731399307594685,0.25284062769358373,0.4061926026334175,0.0,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,98.5,Strong public-data coverage
